Aasiaat+Sem/Geo+Prop+Abl+Pl	Aasiannit
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+SSA+NNGIT+V+Int+2Sg	ilinniartitsisulerissanngilatit
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+SSA+NNGIT+V+Par+1Sg	ilinniartitsisulerissanngitsunga
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+SSA+NNGIT+V+Par+1Sg+LI	ilinniartitsisulerissanngitsungali
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+SSA+NNGIT+V+Par+1Sg+LU	ilinniartitsisulerissanngitsungalu
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+SSA+V+Ind+1Pl	ilinniartitsisulerissaagut
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+SSA+V+Ind+1Sg	ilinniartitsisulerissaanga
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+SSA+V+Ind+3Sg	ilinniartitsisulerissaaq
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+SSA+V+Int+2Sg	ilinniartitsisulerissavit
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+SSA+V+Par+1Sg	ilinniartitsisulerissasunga
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+SSA+V+Par+1Sg+LI	ilinniartitsisulerissasungali
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+SSA+V+Par+1Sg+LU	ilinniartitsisulerissasungalu
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TAR+GALUAR+V+Ind+1Pl	ilinniartitsisulerisaraluarpugut
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TAR+GALUAR+V+Ind+1Sg	ilinniartitsisulerisaraluarpunga
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TAR+GALUAR+V+Ind+3Sg	ilinniartitsisulerisaraluarpoq
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TAR+GALUAR+V+Int+2Sg	ilinniartitsisulerisaraluarpit
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TAR+GALUAR+V+Par+1Sg	ilinniartitsisulerisaraluartunga
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TAR+NNGIT+GALUAR+V+Ind+1Pl	ilinniartitsisulerisanngikkaluarpugut
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TAR+NNGIT+GALUAR+V+Ind+1Sg	ilinniartitsisulerisanngikkaluarpunga
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TAR+NNGIT+GALUAR+V+Ind+3Sg	ilinniartitsisulerisanngikkaluarpoq
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TAR+NNGIT+GALUAR+V+Int+2Sg	ilinniartitsisulerisanngikkaluarpit
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TAR+NNGIT+GALUAR+V+Par+1Sg	ilinniartitsisulerisanngikkaluartunga
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TAR+NNGIT+V+Ind+1Pl	ilinniartitsisulerisanngilagut
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TAR+NNGIT+V+Ind+1Sg	ilinniartitsisulerisanngilanga
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TAR+NNGIT+V+Ind+3Sg	ilinniartitsisulerisanngilaq
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TAR+NNGIT+V+Int+2Sg	ilinniartitsisulerisanngilatit
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TAR+NNGIT+V+Par+1Sg	ilinniartitsisulerisanngitsunga
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TAR+NNGIT+V+Par+1Sg+LI	ilinniartitsisulerisanngitsungali
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TAR+NNGIT+V+Par+1Sg+LU	ilinniartitsisulerisanngitsungalu
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TAR+V+Ind+1Pl	ilinniartitsisulerisarpugut
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TAR+V+Ind+1Sg	ilinniartitsisulerisarpunga
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TAR+V+Ind+3Sg	ilinniartitsisulerisarpoq
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TAR+V+Int+2Sg	ilinniartitsisulerisarpit
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TAR+V+Par+1Sg	ilinniartitsisulerisartunga
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+GALUAR+V+Ind+1Pl	ilinniartitsisulerisariaqaraluarpugut
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+GALUAR+V+Ind+1Sg	ilinniartitsisulerisariaqaraluarpunga
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+GALUAR+V+Ind+3Sg	ilinniartitsisulerisariaqaraluarpoq
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+GALUAR+V+Int+2Sg	ilinniartitsisulerisariaqaraluarpit
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+GALUAR+V+Par+1Sg	ilinniartitsisulerisariaqaraluartunga
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Ind+1Pl	ilinniartitsisulerisariaqanngikkaluarpugut
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Ind+1Sg	ilinniartitsisulerisariaqanngikkaluarpunga
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Ind+3Sg	ilinniartitsisulerisariaqanngikkaluarpoq
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Int+2Sg	ilinniartitsisulerisariaqanngikkaluarpit
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Par+1Sg	ilinniartitsisulerisariaqanngikkaluartunga
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+NNGIT+V+Ind+1Pl	ilinniartitsisulerisariaqanngilagut
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+NNGIT+V+Ind+1Sg	ilinniartitsisulerisariaqanngilanga
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+NNGIT+V+Ind+3Sg	ilinniartitsisulerisariaqanngilaq
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+NNGIT+V+Int+2Sg	ilinniartitsisulerisariaqanngilatit
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+NNGIT+V+Par+1Sg	ilinniartitsisulerisariaqanngitsunga
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+NNGIT+V+Par+1Sg+LI	ilinniartitsisulerisariaqanngitsungali
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+NNGIT+V+Par+1Sg+LU	ilinniartitsisulerisariaqanngitsungalu
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+GALUAR+V+Ind+1Pl	ilinniartitsisulerisariaqassagaluarpugut
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+GALUAR+V+Ind+1Sg	ilinniartitsisulerisariaqassagaluarpunga
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+GALUAR+V+Ind+3Sg	ilinniartitsisulerisariaqassagaluarpoq
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+GALUAR+V+Int+2Sg	ilinniartitsisulerisariaqassagaluarpit
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+GALUAR+V+Par+1Sg	ilinniartitsisulerisariaqassagaluartunga
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+NNGIT+V+Ind+1Pl	ilinniartitsisulerisariaqassanngilagut
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+NNGIT+V+Ind+1Sg	ilinniartitsisulerisariaqassanngilanga
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+NNGIT+V+Ind+3Sg	ilinniartitsisulerisariaqassanngilaq
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+NNGIT+V+Int+2Sg	ilinniartitsisulerisariaqassanngilatit
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+NNGIT+V+Par+1Sg	ilinniartitsisulerisariaqassanngitsunga
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+NNGIT+V+Par+1Sg+LI	ilinniartitsisulerisariaqassanngitsungali
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+NNGIT+V+Par+1Sg+LU	ilinniartitsisulerisariaqassanngitsungalu
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+V+Ind+1Pl	ilinniartitsisulerisariaqassaagut
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+V+Ind+1Sg	ilinniartitsisulerisariaqassaanga
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+V+Ind+3Sg	ilinniartitsisulerisariaqassaaq
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+V+Int+2Sg	ilinniartitsisulerisariaqassavit
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+V+Par+1Sg	ilinniartitsisulerisariaqassasunga
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+V+Par+1Sg+LI	ilinniartitsisulerisariaqassasungali
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+SSA+V+Par+1Sg+LU	ilinniartitsisulerisariaqassasungalu
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+GALUAR+V+Ind+1Pl	ilinniartitsisulerisariaqartaraluarpugut
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+GALUAR+V+Ind+1Sg	ilinniartitsisulerisariaqartaraluarpunga
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+GALUAR+V+Ind+3Sg	ilinniartitsisulerisariaqartaraluarpoq
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+GALUAR+V+Int+2Sg	ilinniartitsisulerisariaqartaraluarpit
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+GALUAR+V+Par+1Sg	ilinniartitsisulerisariaqartaraluartunga
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+GALUAR+V+Ind+1Pl	ilinniartitsisulerisariaqartanngikkaluarpugut
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+GALUAR+V+Ind+1Sg	ilinniartitsisulerisariaqartanngikkaluarpunga
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+GALUAR+V+Ind+3Sg	ilinniartitsisulerisariaqartanngikkaluarpoq
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+GALUAR+V+Int+2Sg	ilinniartitsisulerisariaqartanngikkaluarpit
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+GALUAR+V+Par+1Sg	ilinniartitsisulerisariaqartanngikkaluartunga
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+V+Ind+1Pl	ilinniartitsisulerisariaqartanngilagut
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+V+Ind+1Sg	ilinniartitsisulerisariaqartanngilanga
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+V+Ind+3Sg	ilinniartitsisulerisariaqartanngilaq
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+V+Int+2Sg	ilinniartitsisulerisariaqartanngilatit
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+V+Par+1Sg	ilinniartitsisulerisariaqartanngitsunga
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+V+Par+1Sg+LI	ilinniartitsisulerisariaqartanngitsungali
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+V+Par+1Sg+LU	ilinniartitsisulerisariaqartanngitsungalu
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+SSA+V+Ind+1Pl	ilinniartitsisulerisariaqartassaagut
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+SSA+V+Ind+1Sg	ilinniartitsisulerisariaqartassaanga
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+SSA+V+Ind+3Sg	ilinniartitsisulerisariaqartassaaq
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+SSA+V+Int+2Sg	ilinniartitsisulerisariaqartassavit
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+SSA+V+Par+1Sg	ilinniartitsisulerisariaqartassasunga
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+SSA+V+Par+1Sg+LI	ilinniartitsisulerisariaqartassasungali
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+SSA+V+Par+1Sg+LU	ilinniartitsisulerisariaqartassasungalu
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+V+Ind+1Pl	ilinniartitsisulerisariaqartarpugut
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+V+Ind+1Sg	ilinniartitsisulerisariaqartarpunga
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+V+Ind+3Sg	ilinniartitsisulerisariaqartarpoq
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+V+Int+2Sg	ilinniartitsisulerisariaqartarpit
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+V+Par+1Sg	ilinniartitsisulerisariaqartartunga
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+V+Ind+1Pl	ilinniartitsisulerisariaqarpugut
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+V+Ind+1Sg	ilinniartitsisulerisariaqarpunga
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+V+Ind+3Sg	ilinniartitsisulerisariaqarpoq
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+V+Int+2Sg	ilinniartitsisulerisariaqarpit
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TARIAQAR+Sem/must+V+Par+1Sg	ilinniartitsisulerisariaqartunga
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+TUQ+N+Abs+Sg	ilinniartitsisulerisoq
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+V+Ind+1Pl	ilinniartitsisulerivugut
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+V+Ind+1Sg	ilinniartitsisulerivunga
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+V+Ind+3Sg	ilinniartitsisulerivoq
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+V+Int+2Sg	ilinniartitsisulerivit
ilinniartitsisoq+Sem/Hprof+LIRI+Sem/work+V+Par+1Sg	ilinniartitsisulerisunga
ilinniartitsisoq+Sem/Hprof+N+Abl+Sg	ilinniartitsisumit
ilinniartitsisoq+Sem/Hprof+N+Abl+Sg+LI	ilinniartitsisumilli
ilinniartitsisoq+Sem/Hprof+N+Abl+Sg+LU	ilinniartitsisumillu
ilinniartitsisoq+Sem/Hprof+N+Abs+Sg	ilinniartitsisoq
ilinniartitsisoq+Sem/Hprof+N+Abs+Sg+1SgPoss	ilinniartitsisora
ilinniartitsisoq+Sem/Hprof+N+Abs+Sg+1SgPoss+LI	ilinniartitsisorali
ilinniartitsisoq+Sem/Hprof+N+Abs+Sg+1SgPoss+LU	ilinniartitsisoralu
ilinniartitsisoq+Sem/Hprof+N+Abs+Sg+LI	ilinniartitsisorli
ilinniartitsisoq+Sem/Hprof+N+Abs+Sg+LU	ilinniartitsisorlu
ilinniartitsisoq+Sem/Hprof+N+Ins+Pl	ilinniartitsisunik
ilinniartitsisoq+Sem/Hprof+N+Ins+Pl+LI	ilinniartitsisunilli
ilinniartitsisoq+Sem/Hprof+N+Ins+Pl+LU	ilinniartitsisunillu
ilinniartitsisoq+Sem/Hprof+N+Ins+Sg	ilinniartitsisumik
ilinniartitsisoq+Sem/Hprof+N+Ins+Sg+LI	ilinniartitsisumilli
ilinniartitsisoq+Sem/Hprof+N+Ins+Sg+LU	ilinniartitsisumillu
ilinniartitsisoq+Sem/Hprof+N+Lok+Pl	ilinniartitsisuni
ilinniartitsisoq+Sem/Hprof+N+Lok+Pl+LI	ilinniartitsisunili
ilinniartitsisoq+Sem/Hprof+N+Lok+Pl+LU	ilinniartitsisunilu
ilinniartitsisoq+Sem/Hprof+N+Lok+Sg	ilinniartitsisumi
ilinniartitsisoq+Sem/Hprof+N+Lok+Sg+LI	ilinniartitsisumili
ilinniartitsisoq+Sem/Hprof+N+Lok+Sg+LU	ilinniartitsisumilu
ilinniartitsisoq+Sem/Hprof+N+Trm+Sg	ilinniartitsisumut
ilinniartitsisoq+Sem/Hprof+N+Trm+Sg+LI	ilinniartitsisumulli
ilinniartitsisoq+Sem/Hprof+N+Trm+Sg+LU	ilinniartitsisumullu
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GALUAR+V+Ind+1Pl	ilinniartitsisunngoraluarpugut
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GALUAR+V+Ind+1Sg	ilinniartitsisunngoraluarpunga
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GALUAR+V+Ind+3Sg	ilinniartitsisunngoraluarpoq
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GALUAR+V+Int+2Sg	ilinniartitsisunngoraluarpit
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GALUAR+V+Par+1Sg	ilinniartitsisunngoraluartunga
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+GALUAR+V+Ind+1Pl	ilinniartitsisunngorusukkaluarpugut
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+GALUAR+V+Ind+1Sg	ilinniartitsisunngorusukkaluarpunga
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+GALUAR+V+Ind+3Sg	ilinniartitsisunngorusukkaluarpoq
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+GALUAR+V+Int+2Sg	ilinniartitsisunngorusukkaluarpit
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+GALUAR+V+Par+1Sg	ilinniartitsisunngorusukkaluartunga
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+1Pl	ilinniartitsisunngorusunngikkaluarpugut
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+1Sg	ilinniartitsisunngorusunngikkaluarpunga
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+3Sg	ilinniartitsisunngorusunngikkaluarpoq
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+NNGIT+GALUAR+V+Int+2Sg	ilinniartitsisunngorusunngikkaluarpit
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+NNGIT+GALUAR+V+Par+1Sg	ilinniartitsisunngorusunngikkaluartunga
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+NNGIT+V+Ind+1Pl	ilinniartitsisunngorusunngilagut
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+NNGIT+V+Ind+1Sg	ilinniartitsisunngorusunngilanga
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+NNGIT+V+Ind+3Sg	ilinniartitsisunngorusunngilaq
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+NNGIT+V+Int+2Sg	ilinniartitsisunngorusunngilatit
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+NNGIT+V+Par+1Sg	ilinniartitsisunngorusunngitsunga
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+1Pl	ilinniartitsisunngorusussagaluarpugut
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+1Sg	ilinniartitsisunngorusussagaluarpunga
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+3Sg	ilinniartitsisunngorusussagaluarpoq
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+GALUAR+V+Int+2Sg	ilinniartitsisunngorusussagaluarpit
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+GALUAR+V+Par+1Sg	ilinniartitsisunngorusussagaluartunga
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+NNGIT+V+Ind+1Pl	ilinniartitsisunngorusussanngilagut
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+NNGIT+V+Ind+1Sg	ilinniartitsisunngorusussanngilanga
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+NNGIT+V+Ind+3Sg	ilinniartitsisunngorusussanngilaq
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+NNGIT+V+Int+2Sg	ilinniartitsisunngorusussanngilatit
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+NNGIT+V+Par+1Sg	ilinniartitsisunngorusussanngitsunga
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+NNGIT+V+Par+1Sg+LI	ilinniartitsisunngorusussanngitsungali
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+NNGIT+V+Par+1Sg+LU	ilinniartitsisunngorusussanngitsungalu
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+V+Ind+1Pl	ilinniartitsisunngorusussaagut
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+V+Ind+1Sg	ilinniartitsisunngorusussaanga
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+V+Ind+3Sg	ilinniartitsisunngorusussaaq
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+V+Int+2Sg	ilinniartitsisunngorusussavit
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+V+Par+1Sg	ilinniartitsisunngorusussasunga
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+V+Ind+1Pl	ilinniartitsisunngorusuppugut
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+V+Ind+1Sg	ilinniartitsisunngorusuppunga
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+V+Ind+3Sg	ilinniartitsisunngorusuppoq
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+V+Int+2Sg	ilinniartitsisunngorusuppit
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+GUSUP+Sem/wish+V+Par+1Sg	ilinniartitsisunngorusuttunga
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+NNGIT+GALUAR+V+Ind+1Pl	ilinniartitsisunngunngikkaluarpugut
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+NNGIT+GALUAR+V+Ind+1Sg	ilinniartitsisunngunngikkaluarpunga
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+NNGIT+GALUAR+V+Ind+3Sg	ilinniartitsisunngunngikkaluarpoq
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+NNGIT+GALUAR+V+Int+2Sg	ilinniartitsisunngunngikkaluarpit
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+NNGIT+GALUAR+V+Par+1Sg	ilinniartitsisunngunngikkaluartunga
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+NNGIT+V+Ind+1Pl	ilinniartitsisunngunngilagut
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+NNGIT+V+Ind+1Sg	ilinniartitsisunngunngilanga
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+NNGIT+V+Ind+3Sg	ilinniartitsisunngunngilaq
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+NNGIT+V+Int+2Sg	ilinniartitsisunngunngilatit
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+NNGIT+V+Par+1Sg	ilinniartitsisunngunngitsunga
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+SSA+GALUAR+V+Ind+1Pl	ilinniartitsisunngussagaluarpugut
ilinniartitsisoq+Sem/Hprof+NNGUR+Sem/become_be+SSA+GALUAR+V+Ind+1Sg	ilinniartitsisunngussagaluarpunga
